date,Ret,Ret_5,Ret_10,Ret_15,Ret_20,Ret_25,Ret_30,Ret_40,Ret_50,OT
2024-07-17 00:00:00,-0.01502916014346345,0.10741598634432536,0.14807189740883842,0.0336903193238447,0.04080838109398055,-0.0020821756909072953,-0.03566691709481107,-0.07533311453741165,-0.06116628208278363,-0.08420789512337667
2024-07-18 00:00:00,-0.0022571629283560934,0.08006005257403026,0.12818898212758523,0.0631526816407959,0.060575620120638884,0.01255554805393544,-0.017910137010419325,-0.07693020028206077,-0.053331296338171685,-0.07220974123975166
2024-07-19 00:00:00,0.042768734230136385,0.09742685154393738,0.14999216854107655,0.1708116085979905,0.0956319264903076,0.10671894751208244,0.026937367271691715,-0.04218120070986431,-0.024205896681175565,-0.0914491913478317
2024-07-20 00:00:00,0.0067979482134701286,0.03535518279033245,0.16315803751285585,0.18533062614300944,0.07156154477573762,0.08670882571772909,0.03601790199839283,-0.03378730736879676,-0.0048564047672267074,-0.12546041053876456
2024-07-21 00:00:00,0.014753144342986024,0.04696634297177238,0.18850162305969542,0.16896031584703608,0.08436556699094666,0.12075467601577539,0.06331614461100243,0.012215466728549007,0.006610636280809379,-0.15544714051101016
2024-07-22 00:00:00,-0.00835268752223095,0.054063042530127836,0.16728626391260226,0.21014015722609725,0.08957476302043132,0.09707764886677794,0.0518682980862879,-0.009612046976761657,-0.0024553155742974564,-0.12859528567623857
2024-07-23 00:00:00,-0.02452573786440093,0.03053745960658749,0.11304234280219849,0.16264100759790323,0.09561866371203687,0.09296290527980422,0.043476422202058496,-0.012414189229754347,-0.04181554425042233,-0.09781475722329225
2024-07-24 00:00:00,-0.008426492953570563,-0.020057267329515516,0.07541546780793196,0.12692646818979902,0.1473283271718404,0.07365654404593935,0.08452118972319256,-0.009679599309775133,-0.07362614880156193,-0.10536856719217969
2024-07-25 00:00:00,0.00619673448871394,-0.020642444346812838,0.013982921050398778,0.13914761245694862,0.1608625046602794,0.049441895223519605,0.06427649926166046,-0.006251203902343239,-0.07463960668239,-0.09553113996877483
2024-07-26 00:00:00,0.032455548053117234,-0.003557517905944163,0.043241741459729255,0.18427350725441682,0.16480171859207204,0.0805079170697871,0.11676757118767878,0.019103148749829657,-0.040209378091904835,-0.13104107287641276
